mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,label
-237.58543,38.593502,-38.695118,-10.72164,-10.707081,-12.137082,-21.8849,-14.445242,-18.429605,-13.020089,-16.347883,-11.67184,-9.256538,-8.087499,-11.151301,-4.3224077,-1.2148277,6.033995,hungry
-341.3512,-15.430081,-68.94797,23.723568,-18.596712,-13.546965,-2.3409758,-2.7695732,-3.7990532,-11.609072,-1.290479,-0.7961064,-7.12208,-2.315646,-6.3358603,4.881365,-4.2307386,-0.831121,hungry
-460.1079,23.139706,1.0732136,7.5673304,-0.57274765,-2.5620272,-13.519233,-5.3325276,-4.8286667,-0.546335,-4.7741857,-2.489964,-6.0506554,-3.0458603,-3.636439,-4.0952306,-8.438743,-5.5522866,hungry
-311.25494,26.850788,-74.8455,-3.5383496,-37.343285,21.946774,-12.946568,-7.347377,-6.8802485,-9.430754,-4.9482136,-3.8428822,-9.312539,1.7862501,-6.91883,-0.868394,-4.8114486,-4.363128,hungry
-189.61224,55.024036,-60.884304,-6.6796637,-5.484161,1.2391567,-7.5610585,-5.862659,-18.976185,-3.0797749,-14.096431,-8.6125965,-4.3885427,2.8132672,1.778448,-1.9261312,-5.4669886,-0.9270725,hungry
-246.91092,67.53845,-37.204376,-20.43656,-41.747334,-28.325788,-11.920885,-14.536534,-11.537712,-17.493677,-14.621421,-3.3584785,0.11178942,5.2497396,-2.5511181,-6.79046,-6.4809446,-5.925167,hungry
-250.94067,59.056923,0.76299495,2.3774624,-16.494005,16.712212,-15.688108,4.207554,-8.888154,-3.8930795,-11.780873,-16.500927,-14.392121,-2.0101562,-7.6698933,0.49813002,-9.009813,-2.577323,hungry
-232.68199,33.33182,-42.204445,-17.909382,-24.477293,-5.6389127,-19.658428,-12.674753,-17.384745,-3.7181401,-8.076764,-4.7580323,-10.414396,-4.453056,-5.7424693,-1.9570354,-1.5743093,2.0880651,hungry
-174.76422,-25.546764,-59.52673,-12.25944,-26.018175,14.936561,-19.172457,-3.935008,-6.9970417,-10.163843,-3.4956267,9.063286,-13.125938,-6.2643533,-10.317274,-1.3573134,-2.0921266,0.95050055,hungry
-301.769,4.2159557,-14.924261,-2.3901591,-40.64984,16.142147,-30.195265,2.405719,-10.327955,-10.056946,-4.6433115,-2.2544718,-0.45861474,7.4024134,-5.4797926,-2.3342803,-6.3966336,-5.483889,hungry
-219.716,27.020721,-22.638142,-4.4509034,-26.923203,-10.361595,-2.5531445,-11.917593,-12.987612,-1.5920014,-13.622787,13.510566,1.7267435,-4.0545225,-9.090803,-7.810184,-6.199421,-4.610703,hungry
-202.22272,-27.144938,-41.903767,-12.540739,-9.839632,-9.657597,-0.40918413,-0.5256647,-12.978137,1.6336035,-2.503093,-3.7772741,-6.9591618,1.7510623,-11.019566,-1.7345953,1.3881133,-1.1077188,hungry
-184.83759,46.251514,-13.051043,12.512105,-29.510357,-17.659178,-25.638762,-6.531053,-20.343401,5.23233,-16.77614,-4.123594,-10.15584,-6.783205,-13.854073,-1.7531965,-3.3286786,-2.3766143,hungry
-206.33893,2.77292,-35.84962,-29.07547,-41.661404,8.216122,-36.988686,16.501276,-3.2256334,7.9975004,-18.30208,-10.450033,-11.767009,-4.2923875,-0.5400358,9.0406885,-0.18940908,0.6388092,hungry
-173.4412,23.665504,-61.241863,-33.852283,-26.918701,4.88922,-4.8969383,-12.387005,-17.103504,-12.93674,-8.862978,-8.275563,15.71486,13.42522,1.7824748,1.8105325,-10.332188,0.19305111,hungry
-285.94257,42.23009,-24.848106,-7.6487765,-29.789541,-33.661163,-10.363842,-9.416376,-15.428582,3.5566852,-2.1809633,11.0677395,4.854256,-3.5421555,-10.12277,-5.5521164,0.16272923,-6.7938747,hungry
-178.60765,35.29051,-69.04634,-12.224839,-39.06075,2.974218,-14.113008,-9.13192,-8.59337,-2.8529007,-3.6113677,9.751242,-2.545846,-5.0007734,-6.283487,-0.18655469,-5.7097993,-4.1798353,hungry
-313.7995,46.89345,-30.61599,-2.873791,-27.650276,-8.203784,-15.906054,-12.80346,-13.925073,-4.8641605,-18.656233,-0.36563152,-7.669338,2.2395027,-1.5873861,2.9192653,-0.64267737,-0.7051832,hungry
-196.60733,17.551517,-23.278898,8.36299e-05,-19.821468,11.240867,-35.308468,-1.3357009,-11.751061,-11.725642,-6.522502,-0.33853552,-2.1042275,-0.42324466,-6.0847883,-3.9073844,-4.6294255,-1.7318637,hungry
-182.68985,44.68712,-17.232162,-11.652229,-40.89155,-17.612282,-24.069155,-22.646225,-24.129568,-14.4061985,-10.4724045,-6.444985,-0.634136,-0.013852648,-7.523115,-0.66034853,-3.918622,-2.4220138,hungry
-323.79593,100.9771,0.77451015,-3.3807125,-18.779392,-5.6812887,-19.716446,-5.714882,-19.748238,-8.886223,-13.283042,-9.776028,-13.67709,-6.781399,-9.987114,-5.892867,-7.6765103,-3.2993474,hungry
-281.46344,43.667545,-27.07273,-1.9835618,-14.784683,-9.888723,-17.735098,-5.379398,-12.150368,-2.1593945,-11.63826,-0.19443431,-6.9154162,-9.570335,-9.056245,-3.9815967,-3.3939404,-0.88631517,hungry
-481.67563,37.54941,-49.22273,-34.994576,-18.472342,0.0861227,-10.780422,-19.436243,-15.173614,-3.1788561,-11.6529255,11.274191,5.6194854,5.86669,-9.487421,-11.402528,-5.767931,-3.8692179,hungry
-221.56064,36.69092,-48.68054,-25.725058,-35.813942,7.4831758,-10.590482,1.991515,-16.861773,-6.2868023,-6.2379575,13.580254,9.0933275,-7.763501,-8.716692,-3.4114065,2.0116131,-5.306356,hungry
-72.38952,-30.483625,-7.6153674,-15.6888,-11.276181,14.5991955,-15.9904175,-6.8509793,-11.525844,2.4450366,-3.5234513,5.9178634,-5.4812407,5.660878,-2.8934085,5.3883567,2.403124,1.2555274,hungry
-38.665085,-27.946314,1.5450054,-18.21812,-10.308377,-4.854559,-4.9146338,-14.971492,-13.420478,-2.1023095,-16.753761,-5.9387994,-3.863922,0.14253396,2.769573,2.53523,-5.9588094,-1.6040715,hungry
-446.5071,15.943498,-23.246367,9.00615,-7.185447,-5.492722,-1.965632,-5.7154813,-5.6426897,-5.2477837,-5.1524973,-5.9979753,-1.4344897,5.278793,6.4662023,1.1739293,-2.8349686,-1.7732772,hungry
-257.6498,14.235114,-7.48919,3.089426,-18.93271,2.0867634,-9.908246,-15.064178,-13.424423,-3.344009,-11.690648,-5.079335,-4.460681,2.513071,-6.22316,-1.0969939,-10.055136,-0.51559156,hungry
-470.9407,33.106293,-8.252629,-7.6034694,-4.5312266,-8.482911,-18.700846,-13.661973,-17.623556,-11.147133,-11.375206,3.2433069,-2.7856033,0.96261925,-3.3934524,-1.4366415,-2.9992654,-4.409131,hungry
-204.78816,18.380877,-39.378048,-16.22947,-1.8419094,-7.5524154,-26.85022,-4.7277727,-17.51507,-4.710494,-7.484545,1.2927628,-5.109396,-6.234047,-5.343586,0.113802664,-4.1617537,0.28713325,hungry
-209.42331,-18.737936,-5.1198277,-10.558531,-50.262444,31.820402,-33.547512,-0.40125003,-17.776722,-2.0319705,-0.6362338,14.026656,-0.6878169,-0.262993,-12.74815,-7.1404567,-6.007951,-5.5230093,hungry
-400.13443,29.989925,-12.164766,-8.082111,2.622659,13.354232,-13.367183,-4.611949,-8.411046,0.10001546,-9.209373,-7.1968527,-4.713375,0.4745976,-0.25505364,-5.425826,-7.6901517,-2.0323713,hungry
-301.10608,4.5097823,-9.844152,13.222093,-11.945165,-1.1432645,-17.739609,-2.8037221,-14.761801,-3.4980855,-12.705673,-0.88471013,-2.6429584,-2.7955868,-7.614412,-0.62117094,-6.576172,-4.677982,hungry
-200.40073,20.583311,-46.98848,-19.826174,-22.347862,8.6495495,-12.977285,-13.566063,-18.708794,-17.062214,-13.852001,0.42666093,14.563577,10.019525,1.2347312,-8.671578,-7.0745354,0.5685127,hungry
-223.16429,33.41622,-2.9503613,-37.521317,-37.78348,-9.679541,-13.896829,2.8612604,-14.497965,-10.035174,-14.747456,-9.32404,-11.477524,-7.54862,-6.1169972,1.6661896,-2.4864213,-7.2979097,hungry
-232.5686,54.185326,-22.277018,-5.296642,-21.087494,-2.2962606,-13.707886,-9.108395,-13.498258,-15.985336,-18.927263,-19.552105,-16.01809,-9.165837,-8.090126,-7.207605,-13.067463,-7.7693944,hungry
-204.2598,3.069271,-42.769363,-6.6716943,-33.432785,-2.5679147,-4.8886743,-12.795924,-19.283417,0.7377017,5.316063,5.769585,-4.091508,-3.5377195,0.74379,-1.1489275,-7.159994,3.8543077,hungry
-456.0889,59.140476,-35.47017,-11.19649,-27.915497,-6.4178777,-5.290367,-4.3924065,-3.7840223,-2.8485286,-6.4625154,-2.9215865,-6.8465853,1.3670127,-7.402489,-1.9376026,-4.989273,-1.5183332,hungry
-138.52342,-13.556658,-33.936825,-21.407629,-37.774734,1.9115708,-2.4723196,-1.0958062,-6.015159,-3.6277761,-7.830197,8.105543,-1.6378443,-2.1123524,-7.615795,-5.2289233,-9.324289,-3.8998394,hungry
-107.30229,18.687307,-53.693886,4.454298,-30.212946,-5.64317,-20.101353,-16.841217,-7.0567865,-11.238008,-9.575211,-3.0424101,2.1265912,10.076932,2.3308125,2.1293573,-2.0430524,2.916272,hungry
-177.91289,34.520344,-26.376055,-1.7784859,-18.878662,9.828902,-11.878126,-16.931602,-19.38826,-13.612041,-10.325128,-3.9222684,-7.1834445,-5.599737,-13.215952,-7.117468,-6.0508857,-1.6656882,hungry
-108.818535,21.962494,-42.854973,-14.469696,-26.468124,18.947052,-38.138336,3.6796212,-22.038353,-2.231438,-19.232191,-7.801558,-12.926182,1.3817818,8.020685,4.6046963,-1.7387917,-5.030312,hungry
-139.28723,6.711585,-23.660772,13.539495,-10.699062,13.793804,-7.849193,-0.49744287,-10.776863,-9.20179,-4.859009,-1.405676,-10.198703,-5.2601333,-9.096212,-0.9836158,-6.864974,-2.9263086,hungry
-342.07053,23.788149,-40.626854,-5.4053044,-20.729847,-23.728786,-3.6773024,-1.6437203,-26.42582,-1.9744561,-6.0273466,-11.370549,-4.8159237,2.7393017,-7.7248335,-4.3073444,0.011834986,0.5814316,hungry
-419.08658,24.254766,-49.007065,-10.666182,-30.45244,-2.4065628,5.1658893,-3.3270006,-7.0264797,-5.647214,-9.8453,4.553639,4.460944,3.5615888,-5.0119553,0.1099297,-5.527165,-3.2347968,hungry
-56.292877,-0.900835,-35.47965,-18.004162,-6.472638,5.140534,-11.096314,4.1284995,-15.455951,2.6645725,4.815725,14.645148,7.425277,-7.348047,-8.189585,1.4303827,-2.0106375,-2.768916,hungry
-196.08047,39.571022,-3.330333,2.173549,-58.18521,-19.064219,-33.028652,1.52705,-17.171326,7.3895807,2.7780998,3.7908134,12.533504,-2.5749,-5.2832675,-2.3171537,-11.363573,-10.939153,hungry
-151.68362,50.021328,-53.494095,-22.93801,-3.9916358,-15.547602,-22.22569,-5.145301,-12.400755,-7.816897,-16.089195,-0.5337817,-11.340767,6.638751,-0.97005075,-4.116047,-6.0074863,-3.9579668,hungry
-359.81516,31.85235,-29.15035,-6.7281327,-20.442484,9.822998,-12.818651,-15.172182,-13.898223,-4.387712,-2.199827,2.7402136,-2.4282398,-6.5845532,-9.098068,-6.4194517,-6.5556583,-4.314165,hungry
-69.960976,-31.361355,-21.805323,-7.9868474,-59.83142,4.7024236,-21.106176,15.193982,-26.896229,2.2974725,0.7744904,2.3275957,1.213496,2.4387133,-11.663428,-6.6314964,-10.495194,-0.22844169,hungry
-345.95,33.884594,-8.562349,-14.571551,-23.439062,-0.39207566,-21.392872,-3.0876505,-17.787386,-6.7628655,-10.564942,-4.307451,-3.3586953,-1.1634368,-2.163603,-5.866088,-5.2264752,-0.34972638,hungry
-157.80243,30.647335,-23.198158,-1.0087253,-15.514036,8.732431,-12.276892,-17.996033,-19.899605,-5.3935184,0.47657534,-1.6178616,-11.436672,-9.542703,-6.991289,-5.4008613,-15.875002,-1.7600925,hungry
-265.48074,-4.1306396,-35.343723,-13.924545,-20.5178,-10.948705,-10.627759,-1.5804775,-20.426397,2.842187,-10.398508,8.582555,0.10816449,2.7649367,-4.7266846,-1.2175717,-2.8733518,-3.1833825,hungry
-185.37115,-8.212806,-23.383078,-20.957893,-33.979824,-1.0601559,-26.458008,4.0913935,-4.6976123,0.6417875,-3.5910103,6.5965714,2.2407045,-4.8387504,-10.60453,-1.6039655,-6.9187756,-3.8303723,hungry
-120.876114,53.88147,-25.933672,16.30948,-17.61217,13.545575,-29.292164,-7.4470634,-22.944498,-11.067785,-10.218415,1.3994536,-3.9512095,-10.108376,-16.459206,-5.228253,-3.5899,-10.921619,hungry
-370.88065,59.49588,-25.588526,3.7680686,-40.81839,8.836793,-18.415653,0.5767176,-16.252516,-6.1212106,-11.035621,-6.1802197,-13.011039,-16.212294,-13.42401,-11.195351,-7.288899,-1.8534013,hungry
-94.20412,60.163338,-17.36371,43.64124,-24.293287,8.910694,-16.86338,-3.695552,-7.7857914,-9.954682,-17.16671,-2.3254912,-13.168263,-1.488723,-9.900142,-12.194439,-5.1469293,-12.491027,hungry
-195.73416,18.95331,-2.111588,6.9268055,-11.980744,-18.021168,-14.284513,-18.969322,-28.575848,-7.7104735,-9.935977,-5.3302536,-6.905476,0.9593571,-12.212018,5.863048,-0.20333627,-7.499157,hungry
-406.7194,47.349094,-52.51149,-8.327981,-15.887108,-0.03510147,-16.983175,-1.6112195,-4.1329513,-2.0476897,-9.034812,-9.543658,-7.2757435,4.9178066,-1.624861,-0.7143616,-4.6386757,-2.2182715,hungry
-340.68417,30.467276,-33.960754,-12.132354,4.591393,-9.283788,-20.57193,-10.817743,-12.122681,-5.776456,-10.559134,-2.8179832,-5.655806,-6.154647,-7.4616847,-2.3772025,-3.4370189,-2.0959237,hungry
-108.73916,1.2490907,-38.24148,-20.783287,-8.850807,10.215639,-5.153223,1.112616,-16.416124,0.6364144,3.0229168,15.546192,9.887644,-6.0847807,-11.343176,0.47726184,0.21513474,-4.697748,hungry
-54.608112,24.69056,-48.837162,11.910404,-12.630521,-24.404392,-24.099932,-2.0201576,-29.752094,-5.1753488,-4.910808,-3.1610053,-7.4700546,0.981408,-1.9595206,2.4106016,-5.8989053,3.9494205,hungry
-366.06448,63.354523,-9.478195,-4.559529,-10.949013,-16.601973,-17.41917,-2.2746015,-16.995138,-4.272806,-10.7467575,-5.0378,-12.453689,-2.8917422,-5.454849,-1.824264,-6.034278,-3.6829076,hungry
-275.303,48.35051,-36.801533,-8.172366,-19.943876,-37.390984,-15.117803,-3.4526508,-17.25387,-5.233304,-3.7389367,-6.7485867,-14.159425,4.6255937,-0.4606,0.40282735,-1.4139483,-5.259519,hungry
-324.7184,-2.3814492,-30.74229,30.982954,-18.73447,-11.9141,-3.1309798,-3.3544424,-10.855328,4.2247076,-1.0083015,-2.182528,-1.1555649,-5.3613915,-7.387794,-1.5404131,-6.580278,-3.1190212,hungry
-213.58022,-5.762951,-29.761652,-28.94206,-9.430807,16.810696,-25.891043,-18.909414,-6.0002737,9.856135,-12.773961,-5.269174,-7.8444953,-0.92736036,-7.837101,-9.207822,-2.3744783,4.71455,hungry
-138.93802,63.386124,-61.508183,-19.839,-34.744644,-15.266052,-23.815748,-2.5606542,14.291714,22.127918,0.7963483,-11.20507,-9.379255,-3.92906,-18.410734,-9.4855795,14.0222225,10.076245,hungry
-239.51276,112.76689,-5.644379,-18.944063,-23.296812,-13.176487,-11.680143,-18.773108,-17.17574,-10.999553,-12.540831,-5.181182,-13.2437935,-6.6594086,-11.419658,-5.3186626,-7.5339727,-6.0286736,hungry
-459.43262,60.301464,-28.455204,-24.884733,-8.920174,1.6526425,-19.934042,-16.515718,-15.788539,-5.048766,-3.7555962,0.83606154,-2.068921,-3.312137,-1.9111978,-7.499345,-8.034176,-7.0882745,hungry
-244.97246,18.153343,-19.27494,-5.139064,-39.12902,-12.321531,-16.320501,-7.584043,-4.4379425,-10.015165,-14.675829,5.2430186,-5.9432597,1.2638463,-8.276884,-3.7278461,-8.6401,-0.50490516,hungry
-299.504,28.54107,-62.454655,-8.753819,-20.249924,-6.7041054,-8.93563,-11.336071,-10.790091,-8.13338,-4.1681666,10.19795,-2.0596545,-6.0161176,-9.411983,-0.3933638,-5.4487,-3.5282164,hungry
-248.90746,38.78581,-28.28888,2.6206224,-14.922051,-9.734002,-18.846533,2.7024283,-20.399227,-5.8406687,-14.549023,-8.279527,-8.163731,-0.54227513,-4.8373585,-0.102056116,-5.3810825,-2.8060145,hungry
-379.5293,90.10635,-36.92674,-27.843401,-25.770958,-10.493474,-23.914124,-8.921984,-19.380611,-6.827424,-1.3719494,4.1151814,-11.575335,3.0666118,-2.2973485,2.4427361,-5.814547,-4.9635158,hungry
-349.40414,21.86358,-55.01545,-10.495444,-26.766766,3.8620996,-8.580978,-1.7716556,-14.272087,-3.0368736,1.1661662,3.3538833,-5.317821,0.99807364,-7.323842,-3.8357003,-6.9426813,-2.8620913,hungry
-146.85204,25.042177,-2.9073632,-10.79165,9.4884205,3.0375767,-11.413098,-18.93213,-10.691785,-11.9043455,-13.171344,-7.4279647,-10.04823,-4.0424204,-7.7956514,-5.9991765,-4.9481344,-2.2496192,hungry
-289.14532,52.79549,-37.85821,-24.868797,-24.112854,8.027871,-16.099878,-2.7952242,-19.74779,-2.311424,-5.105325,2.8215065,-5.792457,-10.980313,-6.1957254,-5.573085,-6.0224185,-9.858356,hungry
-265.53064,58.916813,3.8326182,8.766111,-17.324898,-11.376889,-21.15718,-10.117864,-19.141132,-9.033364,-14.805629,-9.923835,-10.648482,-7.286153,-11.372785,-8.592842,-12.520601,-8.168757,hungry
-240.03151,23.332914,-44.77678,-25.620562,-30.55184,-4.113854,-16.947908,-13.380608,-2.8376153,-6.062264,3.224532,-4.048384,-8.174868,-4.750981,-4.9771714,-2.7113438,-3.5573034,-0.49109247,hungry
-201.13466,36.825386,-19.521,20.949617,-7.898083,-12.740419,-14.653632,11.353845,-36.05788,15.9071045,-22.799019,-4.2883215,-7.965779,8.500416,8.685465,13.7419195,1.6485991,-7.5522103,hungry
-237.90605,36.274277,-68.08554,-9.137961,-31.664371,-8.461487,-6.6107807,-4.8270884,-20.244457,6.519539,-10.337542,15.205304,13.561144,-3.014187,-11.432491,-5.1164265,-4.140269,-9.044776,hungry
-278.48605,48.965427,-29.04076,-19.66752,-29.55066,1.7425562,-29.835869,-2.297956,-28.352663,-8.0902605,-13.970247,-0.1697974,-4.660494,2.42879,-3.5202312,-1.0751601,-1.6904039,3.6839147,hungry
-129.6301,2.8355927,-49.561386,-15.420924,-19.607788,4.584234,-9.819338,-13.012425,-10.614129,-6.822832,-11.114848,5.609644,15.70041,8.65222,-3.6660407,-0.902627,0.5563831,3.048939,hungry
-360.91672,32.77732,-3.979435,-10.333799,-27.91225,-5.0264335,-3.0669458,-5.9945107,-6.1750107,2.4754195,-12.629258,1.2127913,-7.943239,-6.0843143,-11.389296,-4.230884,-13.805207,-6.149392,hungry
-290.27505,17.56177,-32.07176,-6.678546,-12.532709,3.8815765,-12.692342,-10.515712,-13.647738,-8.567031,0.6679533,-6.858052,-1.2348042,1.6003323,2.7103279,12.353237,2.6475794,3.4018228,hungry
-343.58673,100.639275,16.605312,6.7358646,-22.366283,-9.332509,-14.906905,-13.7079935,-8.599107,-4.2558804,-5.5966187,-8.3281765,-11.277668,-11.465879,-10.848231,-10.137543,-12.732733,-5.84758,hungry
-96.83256,4.1935716,-68.916466,-29.483017,-8.0495615,19.058893,-17.244062,0.44342408,-11.509702,0.9653553,-9.321763,-0.31435513,-6.717439,-1.3380451,-6.2952805,-0.4040875,-6.906852,-1.4187922,hungry
-62.879475,33.076874,-54.433235,-30.891415,-37.964104,11.814892,-20.980156,-8.215095,-9.310019,8.838443,-10.148424,1.4421865,-8.315841,-2.8957412,2.027067,0.62425363,-4.1623116,-2.90853,hungry
-177.99344,44.74528,-12.028002,-9.32797,-30.113272,-29.895393,-6.3831196,-14.258572,-12.300501,-3.6430178,-10.783374,-6.0886393,-4.813111,3.8288174,0.03284322,0.077984884,-7.364802,-3.4757483,hungry
-146.2577,39.298904,-60.427963,-3.9749696,-12.822577,-21.76,-10.118977,1.7533303,-24.677969,-8.184372,-3.1289792,21.93704,3.229657,-5.2851915,-17.036116,6.563937,-7.233576,-14.136437,hungry
-319.7719,36.92125,-11.8931055,-5.027634,-28.009245,-31.907772,-30.928118,-18.56847,-14.611682,6.663085,7.2399244,4.150193,-1.3168615,4.378276,-4.169743,-9.06021,-4.493686,-2.6123848,hungry
-54.618645,-47.12536,-34.704483,1.763901,-27.534557,3.8012362,-3.0084198,13.840113,2.116457,3.3216078,-2.9928663,-6.628363,-1.935958,0.8327507,-11.540145,4.0603228,3.6258473,2.1791956,hungry
-490.31027,39.009872,-32.25881,5.357431,-20.383286,3.0457652,-8.87537,-9.206094,-9.431412,-7.388713,-6.2246933,-3.944925,-10.782998,-3.1637805,-11.480943,-4.536879,-6.1708894,-3.5902612,hungry
-298.77493,39.90204,4.7810698,11.399716,-16.1957,-0.8578494,-14.861498,-2.493176,-19.506052,-0.46273428,-12.23591,4.29283,-6.3350773,3.462412,-11.267876,-3.6052353,-6.2139673,-6.119529,hungry
-191.68237,-20.03244,-63.077473,3.7301435,-36.641727,16.500296,5.4337416,-1.0163647,-5.591126,-6.846744,-12.748405,3.189105,-4.4082584,2.7449083,-5.4411745,-2.7687943,-1.7218916,-1.3823544,hungry
-509.06555,42.115276,-46.194126,-6.4824605,3.6286252,4.1068854,-15.687745,-8.827645,-3.7421932,1.6085135,-4.847992,-6.1328106,-7.060246,-1.9096289,-5.043791,-5.2938905,0.68647397,0.35454375,hungry
-248.2758,63.689407,-20.603848,-40.861214,-35.586174,-12.899975,-12.408736,-2.8097067,-16.8863,-2.2781694,-5.24869,-2.467188,-4.685392,-0.28199214,-5.2221313,-0.06075939,-7.2403364,-3.9180877,hungry
-213.91098,18.520163,-48.964638,-21.60409,-19.2077,0.26881534,-31.783796,-4.698449,-3.0399156,19.359276,-1.6968917,-10.114135,-10.007794,-7.5534296,-6.343741,-1.2841808,-5.3773575,-0.41356155,hungry
-125.100716,-3.5983388,-38.301216,2.0630975,-16.389982,0.26474863,-2.1743357,-15.302413,-9.320941,3.931666,-3.2552388,8.563743,-4.637703,-2.893935,-10.278973,-1.5663613,-4.527474,-2.0536518,hungry
-382.86725,34.919445,-23.63288,-11.251147,-18.293728,-6.622233,-23.722782,-23.691668,-16.430504,-8.26756,-4.5507827,0.14030664,-7.359999,-5.5264497,-8.183991,-4.945502,0.27829102,-1.9574983,hungry
-203.11479,-26.185732,-64.468445,-17.871595,-0.75457317,5.155053,-23.384478,-1.8348404,-16.137041,-1.0940275,1.7485721,7.342781,-5.939566,5.510995,-3.0900042,-3.9785101,-14.384173,-0.17033914,hungry
-238.92372,74.55707,-61.09349,-26.048811,-24.484463,14.44392,-24.376295,-10.412311,-23.239283,7.201206,3.0637274,2.4790146,-16.713041,-10.039423,-0.21461974,-11.4561825,-15.815076,-8.138771,hungry
-121.120056,56.0422,-15.581671,2.3256054,-22.672646,-1.6651798,-7.493282,-7.8390865,-18.410429,-18.69344,-7.2946706,1.230179,-2.3631158,-13.318893,-20.392385,-6.283196,-5.6331687,-11.119404,hungry
-269.10986,16.354094,-20.018799,-14.498588,-27.725878,-1.0552683,-21.018904,-3.2634308,-12.950024,-10.7220545,-11.385049,4.080158,3.344681,3.023694,0.3065194,0.18385792,-8.6100645,-2.349439,hungry
-194.10783,43.110523,-31.661953,13.059993,-26.78604,23.871012,-11.594833,-4.6503744,-1.3589438,-4.018877,2.022499,0.22744943,-7.7898355,-3.7600935,-9.548003,-5.462996,-6.8756137,-2.8055077,hungry
-243.7464,69.77662,-6.7791004,8.30389,-4.7510176,-9.188598,-20.207394,-13.657234,-16.246477,-12.978735,-18.507072,-16.636362,-10.893512,-9.893108,-10.928231,-10.637284,-14.919024,-8.339242,hungry
-84.140465,-20.709646,-12.925393,3.6361444,-9.022889,-6.333856,-14.586783,-6.8929205,-7.5923066,2.1516693,-2.627811,10.712717,11.203672,2.2740226,-7.09079,5.8586965,-0.3971672,-8.949442,hungry
-102.54033,-17.431646,-37.559105,5.87163,-35.679367,-7.552951,-9.440983,-1.6476753,-25.320635,11.43944,-0.44150767,1.3332682,-15.5783615,-3.5147555,-14.7587385,-4.081714,-8.596719,-1.2962737,hungry
-345.76028,56.08624,-9.080551,-23.01375,-44.379066,-15.173461,-0.38960445,-10.828732,-7.970665,0.97503215,-5.3223877,7.676073,-2.576493,0.9173664,-9.875899,-0.25067714,-10.814666,-8.680917,hungry
-82.600136,18.559155,-29.01428,-6.244193,-58.704266,-16.563383,-18.66163,5.5704246,-3.9357636,0.39619148,-9.351054,3.4712763,-9.653732,2.2908425,-5.943953,7.952951,-5.567129,-5.6554375,hungry
-65.52605,-29.635515,-25.714556,1.0020843,-20.33114,16.502787,-18.362144,-0.6310061,-6.239936,2.040751,-4.155938,5.9687886,-11.598473,0.4948666,-5.368898,-2.0216968,-3.4022408,2.1652336,hungry
-175.20941,41.251675,-13.890523,-15.016614,-23.461544,-4.337389,-22.804276,-16.11513,-12.000638,-12.92603,-6.8576717,6.5785427,5.0938582,4.556359,-13.318057,-3.848739,-1.7842729,-3.6556318,hungry
-108.17663,18.55435,-22.427235,-15.38503,-9.8538685,12.487047,-19.690596,-2.9037983,-18.157639,-6.1521573,2.2534485,7.786135,-1.7795336,-14.616156,-13.155294,-3.505131,-7.6696734,-7.4855185,hungry
-493.88965,55.584652,-32.777573,16.802853,-22.891642,-9.7995615,-16.140503,-13.428069,-13.411583,-7.7061787,-4.490831,-6.410601,-7.981133,1.0943547,-3.4821565,1.4044683,-2.315697,-8.247407,hungry
-148.51537,22.712763,-26.973442,1.2092773,-39.89041,4.636668,-28.47996,0.13661642,-21.480251,1.5315619,-8.342024,2.5095506,-10.499342,-8.265026,-9.538367,-5.9428325,-13.590619,-4.3178444,hungry
-303.32117,40.760048,-34.760426,-11.1804285,-27.8606,-32.31489,-14.862462,-5.505243,-15.221962,-2.494498,-24.398708,-6.155569,-7.6227984,-1.3770587,1.8853593,1.6512909,-4.199487,-3.4901533,hungry
-321.08914,67.16081,-6.0017557,-10.214604,-13.624334,0.21871832,-15.948421,-22.617258,-29.191994,-16.354378,-18.211632,-2.94123,-4.083516,-7.663503,-14.590198,-10.572646,-11.36161,-7.0838027,hungry
-150.67447,21.7266,-45.074226,-4.2518964,-40.340153,-4.049808,-0.7028859,-0.12459859,-30.421618,11.512845,-14.972847,-23.62509,-0.09074851,1.9572057,20.580969,17.996586,-6.1007957,-5.169194,hungry
-212.37772,55.996178,-36.740917,-22.239403,-37.291943,-24.696033,-4.2246842,-18.294498,-7.641757,-14.374063,-14.576018,3.2395906,5.142116,6.652137,-4.9575906,-11.680866,-2.9487417,-2.9546266,hungry
-255.20137,21.71032,-32.750957,-8.718521,-25.362333,3.1573272,-19.763798,-3.9931388,-13.306768,-3.2042727,-12.620349,-2.0243373,-9.248992,-2.1866539,-8.070971,-3.7562227,-6.8535976,-2.4149077,hungry
-409.96243,5.4272532,-28.201576,-0.0885042,-21.695042,-5.7491255,-11.756306,3.1579208,-5.650047,7.645981,-9.513953,2.823152,-9.777512,-4.615224,-7.5981693,-0.07531078,-8.235481,-2.7227678,hungry
-114.13774,-24.714478,-34.37141,5.091594,-17.147593,20.616833,-5.9773393,-14.352065,-3.530136,4.3879786,0.2575109,2.9629495,-12.424394,-2.706612,1.6096996,-3.7632682,-8.306543,3.7636094,hungry
